nombre,slug,descripcion,tipo_cocina,categoria_detectada,rango_precio,provincia,distrito,corregimiento,direccion,telefono,sitio_web,latitud,longitud,horario,rating,cantidad_resenas,imagen_url,delivery,reservas,activo,fuente,query_origen,google_place_id,google_data_id,google_data_cid
Katané Speedy Pizza,katane-speedy-pizza-499224,,Pizzería,Pizza,,Panamá,Panamá,,"Renaissance Cangrejo, Vía Veneto 55, Panamá, Provincia de Panamá",6962-4549,https://katanepizza.com/,8.9870787,-79.52995179999999,Abierto · Cierra a las 9:30 p. m.,4.7,1211,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCTqdqYSSXyGEjKHBYArc1hBgxb9I7SBgQAttLUvbeEmD3QiWqjeLs2gCLJMpQKIKj4E977v3CaLN1nCiIlMtzGOsxiNZLuaQ2Y3INT1cYj-2cpGkIAHFgqwaSpG3CCGXZVCIy=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJmxUjr_GorI8R2KrbKuGqyKc,0x8faca8f1af23159b:0xa7c8aae12adbaad8,12090101083739499224
Viva La Pizza - San Francisco,viva-la-pizza-san-francisco-732587,,Pizzería,Pizza,,Panamá,Panamá,,"Local 15a, Av 4 C Sur, Panamá, Provincia de Panamá",6475-3344,https://vivalapizza.net/,8.9927467,-79.4995105,Abierto · Cierra a las 10 p. m.,4.8,1155,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5fOnozugpDeDrySJmAoyjZFVIbfTj-fm46wphiEeYb0lNGu-tSomcgjtV0arV_fs5QUfGQrQ2BQQPuLqySKtz1adIoxR7GwoahgEJ1gRJX4IENzq_O_ThGjSCMESQF48hSAs=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJCWpfPmyprI8R65fsmHdENws,0x8faca96c3e5f6a09:0xb37447798ec97eb,808189938593732587
Pizzería Zi María | Bella Vista,pizzeria-zi-maria-bella-vista-736620,,Restaurante,Pizza,,Panamá,Panamá,,"C. 39 Este, Panamá, Provincia de Panamá",393-3308,https://www.instagram.com/zimariabellavista?igsh=MTgwZGFzOGwzaGRzdQ==,8.9717071,-79.53106009999999,Abierto · Cierra a las 10 p. m.,4.6,744,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp5KYUB1EwZWJ7lXiDCoc3_3iJBdy0niYdNeYAYM9ng2Nsgl_AQEI49qPjB7A-yPTMCEFMXcE_AkR-E52mBPJ1oqo5fRzw13mkcoOjJUDrG4qVUb9keXlgEFVBJq_QqdUX-GNNLQ=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJse6LNcKorI8RLLAZ7TN_MyI,0x8faca8c2358beeb1:0x22337f33ed19b02c,2464453282099736620
Viva La Pizza - Vía Argentina,viva-la-pizza-via-argentina-428255,,Pizzería,Pizza,,Panamá,Panamá,,"XFQF+GQ6, Edificio Basilaky, Vía Argentina 8415, Panamá, Provincia de Panamá",6161-8825,https://vivalapizza.net/,8.9887788,-79.5256271,Cerrado · Abre a las 12 p. m. del mar,4.9,662,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELfIFu9MpnP4C_e3iFUkugbJQZfchzkcB21pyYuBrD1-yDybGckdSW3fMa3s1LWhq3LFSkXHT69ZIjwwdnEk8d5ogCVkPx8ALK_WLcYT_oZ-MHEv9O_TgaHHiwVwvfzS14ZWR0_qKfY7w=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJ7ZlFTQCprI8RHwNgzyLVgSo,0x8faca9004d4599ed:0x2a81d522cf60031f,3062963567073428255
Pizzería Q'Bolá,pizzeria-q-bola-814659,,Pizzería,Pizza,,Panamá,Panamá,,"Av. Central España 13, Panamá, Provincia de Panamá",6426-3124,https://wa.me/+50766938742/?text=HolaPizzeriaQ'BOL%C3%81,8.9735069,-79.5357341,Abierto · Cierra a las 11 p. m.,4.9,67,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGpQuG0tW_Uz66l9h5t7IE-QSyq9n0awOizks5uShxuZdTm0TQLPXD7KM9BwPb-K5nV-UnidqBQFZq_qUI4GfEabguEeDtdE-gc5qG4nIxr4ncsZX1rFUwM0Fpmp7N0-QpkO0wvZwh5B8V=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJI9jiWQCprI8RQ-UN2XAQANI,0x8faca90059e2d823:0xd2001070d90de543,15132112824828814659
Restaurante Napoli y Pizzería,restaurante-napoli-y-pizzeria-877442,,Pizzería,Pizza,,Panamá,Panamá,,"a un costado del Instituto Nacional, Calle ""i"" y, Panamá, Provincia de Panamá",262-2446,http://www.napolipanama.com/,8.958069499999999,-79.5424501,Abierto · Cierra a las 7:15 p. m.,4.5,1242,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhRkGe8MbK6rWWyzeC8VqvRcJsQCjXwkb4EdRAGTra_VnZ-XkfpVJ3qdB3vKSPSfe-BYjsUYDiVr_vNFKp9wgD2KLwX2d7xunr36dYNw3nfI-bgjJ8grX2twKyRw_Sw5ry7wuw=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJS5isoLaorI8RwknRtMyx-l8,0x8faca8b6a0ac984b:0x5ffab1ccb4d149c2,6916035670545877442
Al Vecchio Forno,al-vecchio-forno-675303,,Restaurante italiano,Pizza,,Panamá,Panamá,,"Av. Dr. Belisario Porras, Panamá, Provincia de Panamá",399-0433,,8.996794099999999,-79.50915429999999,Abierto · Cierra a las 10:30 p. m.,4.6,1943,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBPQA91h_neg2vxumkUNkW-eRutZryBmen5PkTnpBUHTC6u10Lh4PiPs2ga9XgZ9DNNYoLZhFdKO3O_iFQiIIvuNDRPqZOBI1HPONrnuiaCVzTWlaF23pgW0AaRZhuufwqZfn0-Q=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJv0qSjamprI8R51eqSD7RpiQ,0x8faca9a98d924abf:0x24a6d13e48aa57e7,2641028296936675303
Pizzería Sorrento,pizzeria-sorrento-628914,,Pizzería,Pizza,,Panamá,Panamá,,"E Y, C. 69 Este 88, Panamá, Provincia de Panamá",226-6980,http://www.restauranteypizzeriasorrento.com/,8.996341,-79.51066329999999,Abierto · Cierra a las 9 p. m.,4.5,1641,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFp5-rWi4AmDWSNqA34vQUG5RrzBPbH8Y8lbAownp3VKjNOXWDcaRXoZiaiEuGiZYVSu10mp8xYxEcOckhQ02Q95H1B9ppgDvFch3S1uhZja3zfmtQc-8vqSUQHn9j3xtyUT6MR=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJOXfOFqqprI8R8lc5a8_dkY8,0x8faca9aa16ce7739:0x8f91ddcf6b3957f2,10345293701973628914
Barrio Pizza | Via Porras,barrio-pizza-via-porras-615813,,Pizzería,Pizza,,Panamá,Panamá,,"Vía Porras, Panamá, Provincia de Panamá",388-1313,http://www.barriopizza.com/,8.993405,-79.5162088,Abierto · Cierra a las 10 p. m.,4.5,951,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9K2mCQzL7z0B06hdm-smkpoaHvELYCblN5Tn2xwW6gixwQqLYKii6GN69QzCw2C70MRfJRsd1F-KGyq_E4TQu3ayHRuXLus2mHExH_LiAcuEYmqRfb7eoRTltnwK-biu_mjakaw=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJ4afIxP-orI8RRTXER6eCCLg,0x8faca8ffc4c8a7e1:0xb80882a747c43545,13260992757767615813
Romero Cocina Artesanal Panamá,romero-cocina-artesanal-panama-560055,,Pizzería,Pizza,,Panamá,Panamá,,"PH Nuovo, C. 42 Este, Panamá, Provincia de Panamá",6946-0500,https://www.instagram.com/romero.panama/,8.9738328,-79.53003489999999,Abierto · Cierra a las 10 p. m.,4.8,1156,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0gcX58YPD1YWC3RXgK2sKxOGff2fZ6lGwG5jSuMTqBWpwbVyAFzLxVXfB_8uOrrgCVUfl78XapzVilSxUNd6kmT59BTHHJ7Nxwts2pK4djVUI_DqyAbTwM38B0_VGkQuJh7w0=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJYwksCLKprI8Rd7EEafcDGW4,0x8faca9b2082c0963:0x6e1903f76904b177,7933376579743560055
Just Pizza en Clayton - Sapore Tutto Italiano,just-pizza-en-clayton-sapore-tutto-italiano-947721,,Pizzería,Pizza,,Panamá,Panamá,,"Plaza Clayton, Calle Carrol, Panamá, Provincia de Panamá",6427-8934,https://justpizzapty.com/,9.0054848,-79.5702922,Abierto · Cierra a las 9:15 p. m.,4.8,120,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9mlGxujKq1R_Zun9HBe80eY_WmQDEI9hKzNgAQRzlgZPTP671w6FoKxbPdLy8iIahUvtoLTQaX_6FwOdcIYgC9wnanrfTN9MYPHgn6v3_dHEndCofENgAPigkH3c89VWJ3PL-=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJ8ZQC_lenrI8RiehPkQv8oKA,0x8faca757fe0294f1:0xa0a0fc0b914fe889,11574528168954947721
Katané Pizza | San Francisco,katane-pizza-san-francisco-266874,,Pizzería,Pizza,,Panamá,Panamá,,"C. 71 Este, Panama City, Panamá Province",6955-8884,https://instagram.com/katanepizzapty,8.9948687,-79.50893839999999,Abierto · Cierra a las 9:30 p. m.,4.6,227,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp19I1JKjImq5GmEaVY2gPhPQ_Xhkk2EEJw4G489OQ6qyS7ilUruIqE7qLpUnicwaTITebHGM89h_v_cFjT2hhJOiPDWi_KnzLYg66X3kAVoTVrJcTu-eBvRkq-Q4g4BjmooFK0A=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJpRkNdC2prI8ROstQpuzQn7M,0x8faca92d740d19a5:0xb39fd0eca650cb3a,12943293568907266874
Restaurante Botanica Pizza,restaurante-botanica-pizza-077203,,Restaurante,Pizza,,Panamá,Panamá,,"XGX3+W6C, the plaza, Vía Cincuentenario, Panamá, Provincia de Panamá",270-1111,http://www.botanicapanama.com/,8.999763399999999,-79.4970092,Abierto · Cierra a las 9:30 p. m.,4.6,683,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHv-cjWcLi625Lu0NYBX6KUBq6OzMrAJkM30TeB1JsuZDF4fYJwTdeQ08eonttE2HZe04UTMSo3Tz9cTpwGhKaov0gLm8nctyt6SGecsX2niFUrjkzBtHffwMza9PNMnMVLirA=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJ380sxqCprI8Rk3b_Bcd_KMU,0x8faca9a0c62ccddf:0xc5287fc705ff7693,14206745517316077203
PIZZERIA ITALIA & ITALIAN BURGER,pizzeria-italia-italian-burger-933400,,Restaurante italiano,Pizza,,Panamá,Panamá,,"LOCAL PIZZERIA ITALIA AND ITALIAN BURGER, C. 77 Este 94016, Panamá, Provincia de Panamá",382-2200,http://www.pizzeriaitaliaitalianburger.com/,8.9943644,-79.5023952,Abierto · Cierra a las 10 p. m.,4.6,556,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyzyGEUsHwbRzWG0pBS88gL9DIBNXnv4z9QDnuh_H6WOdyTWs0Nct_4ZQD4PRIZnTtwIyFvTpWlPJY4UQyHw6xjwR9cRwjFLtb-IOm5mpsUncpceTsvzbOCdR_-eBHCqhyz3QFMqpJuJ78=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJpdZoCf2prI8R2A1v6aEJYLU,0x8faca9fd0968d6a5:0xb56009a1e96f0dd8,13069456709639933400
Pronto Pizza Panamá,pronto-pizza-panama-223298,,Pizzería,Pizza,,Panamá,Panamá,,"XFFC+R8C, entre Black Dog y D Uñas, Park Plaza Mall, Calle Colombia, Panamá, Provincia de Panamá",388-5522,https://prontopizza.nanotecllc.com/,8.9743794,-79.52932109999999,Abierto · Cierra a las 10 p. m.,4.4,304,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvkTFmzOJS9bXaKisIU3vtrF5Vo89ZhEAl_2jxA9H_VZgWzAMo_xparU2iFBP3UhdefmupY78o1-xBOFHuxN5SC4-QqVlyQRqOgFCixwkPnH9MXcLyDB6_fIKuKVI5mpeELzuf=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJ10XjC-morI8RArVJIpyhr_E,0x8faca8e90be345d7:0xf1afa19c2249b502,17415315976027223298
Casa Stizzoli - Gastroteca Italiana,casa-stizzoli-gastroteca-italiana-148126,,Restaurante italiano,Pizza,,Panamá,Panamá,,"Calle Matilde De Obarrio de Malex, Panama City, Panamá Province",385-1040,,8.994634099999999,-79.5072193,Abierto · Cierra a las 10 p. m.,4.6,1260,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFngGh1QVKCNpExJ41Wnl-WjAWVqs35mTqHbXoDe_noQ920tbI_6cyZH8gjTY5POcMQzZCnAFJOeE9_TzbUkOwP1lc1czoa7SM2zNGgugN2rD9GSToG3zRkk4eu3FhBccATyA1Z=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJKwaVeQeprI8RHvSYhUaPGWg,0x8faca9077995062b:0x68198f468598f41e,7501184187414148126
